,B7,CD101,CD107a,CD11a,CD11b,CD11c,CD124,CD127,CD138,CD144,CD150,CD154,CD169,CD197,CD1c,CD2,CD223,CD224,CD226,CD244,CD254,CD257,CD26,CD269,CD278,CD279,CD28,CD3,CD30,CD303,CD305,CD307d,CD32,CD326,CD336,CD35,CD366,CD38,CD4,CD41,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD66b,CD69,CD7,CD70,CD81,CD82,CD88,CD95,CD96,CD99,CLEC12A,CX3CR1,ITGB7,Ig,Mac,NLRP2,Podoplanin,TCR,TIGIT,XCR1,group
19-1,0.46566487247276,0.1719227855639039,0.363829891708009,0.23941571472618847,0.2344702757659285,0.15483749232366825,0.3116277682214442,0.4518515503145541,0.4150703366780242,0.3039642660308046,0.30921617261683226,0.39850238985520653,0.2726915862664798,0.3451568649413067,0.4787107756063174,0.8437921528543613,0.26283870911409196,0.45859293017116637,0.43550015335046033,0.13793669753389906,0.4051698497774046,0.43121915322490123,0.6402095417891608,0.3590511697565705,0.5622500369406712,0.3576100985302813,0.5919101506877584,0.9249354966499539,0.5269475340218881,0.33955485337334934,0.21635334968570905,0.31397087091876164,0.24664859756810392,0.6262663009249522,0.35509490206823613,0.2174304666514822,0.22775536459151394,0.16097368570899803,0.975560506176476,0.1434517826438429,0.511391321784203,0.22184406690475145,0.4198764463552966,0.38648252534417904,0.30555336123665533,0.8365899569589207,0.9634196889928598,0.6832642343815417,0.2311442391723165,0.3332966407739822,0.3975297214298503,0.2911770222380857,0.47732496481658354,0.26116945523810625,0.49142874352255456,0.33471076606205546,0.29951674750438484,0.41393256223121977,0.18544834915542618,0.5161904090157033,0.4461391529752512,0.467770710568151,0.13274633115227574,0.3838851896087883,0.3981460822266699,0.1905217623534223,0.2923675680554061,0.3546346528594412,0.7507968810088381,0.5139641581484564,0.2839154373138709,0.29207284149537527,moderate
19-2,0.3107916406561091,0.1711219068095485,0.25500458402965537,0.18621469334236834,0.21755390534153812,0.163066202067768,0.24738802472690194,0.33965299459256526,0.3783430574789608,0.2284761105885858,0.2146007640215069,0.32595896731074686,0.1939749631746893,0.2633133702131906,0.31716256369933177,0.6670794447413319,0.20499670290799912,0.3928376221863971,0.35815446548612345,0.14069160037213524,0.3360616834590413,0.45405555028062644,0.5162172023297786,0.28159668050025677,0.3790581161415415,0.26511296542267715,0.44314971722154706,0.6375024165576932,0.2376557558290582,0.2576778066043249,0.1674885611635914,0.2928889782092203,0.21242643567566477,0.38681225645982764,0.29014210259777895,0.1765246692847137,0.19906398207533962,0.12454707018003851,0.757123450005591,0.14777266461427832,0.3810786523844234,0.16296819098828097,0.37084336770486814,0.2898601212043562,0.27603001078539324,0.6912046966751367,0.7825974348592094,0.4838316510811539,0.20811027491076095,0.2567529017321515,0.31962835698698117,0.3018159608524896,0.30168887875937256,0.19950782932798705,0.33047610047890175,0.28009158050889343,0.20075936893863244,0.33915618971807227,0.17702152197927887,0.410222724905084,0.34019767320574895,0.4137555978199954,0.11843063607280795,0.2992899369979086,0.29039388379515524,0.1552283186365424,0.21849809814184745,0.2746446398950399,0.6681680521896972,0.3535222702409051,0.2323957365936151,0.2991976519415262,moderate
18-2,0.743985522440475,0.5554155969244857,0.787819432344124,0.777638723273131,0.4442534828706806,0.20424679783696842,0.5441517046474383,0.6808339703954106,0.8592271633096534,0.6035279318039555,0.8778228433662036,0.6335699742786549,0.45766708682335483,0.5282004043265257,0.9150305281327522,1.2392873478489759,0.5967536789959154,1.298767898639613,1.064497120008296,0.428387382119971,0.6458287722837835,0.67382938757278,0.7941722923112159,0.6632902047757784,1.3188835280717441,1.0438952836216127,1.444371691028566,1.293117216460793,0.8539831877505393,0.6679037793053025,0.30656392240044783,0.5884913701469318,0.3036049571345577,0.7991513505640828,0.6086713132705118,0.22170607487591412,0.442642874533562,0.35571980798490643,1.490541068965535,0.2590767763968623,0.8246139873558403,0.30608726495918065,0.7913594603724843,0.7381172959593351,0.687830211494775,1.1118358679517741,1.959000935167116,0.960590648820513,0.6480859053124729,0.8099719779614578,0.7268259125620045,0.9867885479262068,0.6276605667033215,0.42931904007758115,0.6770406130210926,0.7691117215678205,0.5044096843857532,1.0256635830113394,0.5135929709227939,1.5979740794472659,0.7998103434067196,0.7130136445035264,0.24149807619404612,0.6028909264364237,0.6214211816751987,0.41877595473495166,0.5296540906838495,0.5429761358783547,1.2156190675865532,1.1504078099291897,0.7503833578070933,0.596540980188498,moderate
17-1,0.8591958512361665,0.27640769282607675,0.8985806789083703,0.2974885256704183,0.2201658498136627,0.23413930591580467,0.7406659123464684,0.6847942650118429,0.9977358652822462,0.705927214831546,0.7070949070951054,0.9058516905456719,0.711369413784278,0.6599105164295895,0.3183718361166253,0.6181806187823066,0.7889533815398722,0.6414619336468661,0.8392608230485339,0.4302717290229388,0.6145358873686908,0.6963983863805525,0.4561980337635382,0.8011064915514309,0.7656775012460526,0.6425003196283268,0.7704367541048406,0.7622239460261949,1.1666361661336917,0.7811664398986664,0.28093020973254035,0.7399977759493379,0.35496037566265076,0.7445195349084617,0.851216585831515,0.3887597948144308,0.5265906851649412,0.3575512490768655,1.0254763409171987,0.9934239719616571,0.5235013524047356,0.916421094714821,1.0526544214137044,0.4219890506928337,0.4162922547411806,0.9198679076564462,0.9401531255436025,0.5412105480074868,0.34966914062303733,0.7134709142878921,0.6729274402930853,0.640453914823509,0.6117039761569527,0.6349052967714691,0.42468687319468773,0.7670507644316219,0.4405828724254364,0.6939036929974767,0.48982070734527766,0.6323715278800255,0.8095556619785378,0.6059561377652452,0.2896280692120378,0.7868944280749967,0.533619720785148,1.4215041539664193,0.8612725746008083,0.9027584668790893,0.5519963779380562,0.6010897024095941,0.8017918776569175,0.588192488325568,moderate
17-2,0.8308583409085455,0.2856628030091076,0.8885658974186434,0.2461059581126939,0.1785015316894516,0.18752566312672378,0.7439675907401476,0.6611500188875217,0.981327641444481,0.6946106692548883,0.6843239721660669,0.8733035968068145,0.7160771854134845,0.6495700299040026,0.33342532685531184,0.6376062765257562,0.7550608668076332,0.6122174876755312,0.7979781959933697,0.3423152212680943,0.6138807811991119,0.7088119257634902,0.4624703470186458,0.8011726917026997,0.6159825179343882,0.5700569304052936,0.7855233570746419,0.8021726324045986,1.1317447113369294,0.7843562775997588,0.23506469879634995,0.7452925287627107,0.299397282590279,0.7413325096298323,0.833676703118102,0.3027317173398027,0.5160658618568256,0.31893764691715915,1.057344128126381,0.8900760475983253,0.45102016354416596,0.8067968139054573,1.0076758232198113,0.4011241669886564,0.35731706624170295,0.825256846160495,0.993575326081809,0.5565020658525491,0.2771564632875248,0.6537737450033893,0.6369106925074115,0.4679009745131365,0.5965193151524125,0.5354722327905655,0.45139913324143577,0.7613461884994068,0.42444180751525945,0.6401837499027414,0.4284015164619668,0.5739796285077013,0.8315815764875722,0.5894911911565214,0.2045849106116239,0.7548738764361639,0.5489384527324891,1.3235570823781895,0.8314908289602312,0.8897152994860226,0.5574530888990908,0.6270617493700987,0.7919494135059759,0.545902356491565,moderate
16-1,0.5772867563274622,0.09071634982914567,0.5768871156941059,0.04046720864746656,0.05088096290083015,0.05589603904426855,0.49866787145749497,0.2625694457851951,0.7208919420798674,0.5379562627839146,0.3712568328045451,0.7040240354706765,0.5525745553779429,0.4660071727399889,0.23257108348608416,0.1439828780209148,0.5695224407127399,0.19724089219250582,0.4226757413276562,0.09844576869059728,0.548392454534612,0.4393476831089664,0.22135387997877087,0.5570425248081529,0.2415290436307278,0.43683121305152817,0.26423531105786546,0.21666417235119284,0.6294944936365561,0.5794677193256754,0.0773306730476312,0.45696568015774136,0.10733532988737343,0.9576586119006487,0.48865295153949445,0.07836359174675264,0.3029839019911226,0.15231456075396096,0.2287017251925398,0.1196841756524434,0.10030076495319608,0.22438414817923832,0.6195394000990785,0.08474076882419646,0.09077780568149467,0.2991116262704106,0.22064531463838438,0.13612223792306885,0.06942589235058617,0.08540936343407979,0.36125749498018944,0.21887404676037944,0.4827479208742372,0.37358078559415975,0.07716739601886585,0.5670636536470767,0.14635393714964376,0.2575948484449493,0.23107178000164494,0.23241697617509702,0.4279690396905608,0.1346792480543433,0.057661810004117,0.28818130853798607,0.4110391706019552,0.6031528988122858,0.48767068888411863,0.5120182512852991,0.2829707276597913,0.12721166762066208,0.4554316808360527,0.3295386241027177,moderate
16-2,0.9957601243161929,0.14637633970400374,0.855171818904518,0.05733253002557098,0.10039821856955118,0.08499689857035952,0.8331546276895989,0.3887500281910649,0.9270320455685893,0.8114385043737767,0.6094545524122835,1.0541496506349182,0.8672353648152598,0.6786611689772125,0.28924005850693585,0.16747509969186639,0.8876451024234792,0.3776137189068402,0.741063656576315,0.16313007635321528,0.7196498383948201,0.6849280459760355,0.31776983574133805,0.918042432505831,0.4072331233565177,0.6662540668509528,0.42089016013716085,0.29794292795882393,0.9620459192243086,0.9245023944412574,0.12223215478940247,0.9410461968488671,0.19800530324184487,0.9647119917364376,0.8487064767273332,0.15134368905013781,0.5521214497734739,0.2176203690354914,0.3804012817849404,0.35036524517526446,0.12068184993320782,0.30724679920391457,1.5676105480936386,0.13780711351829358,0.15470751922747464,0.5115655644213437,0.3124004159882013,0.24615703657812177,0.11070515150086115,0.13781206732423254,0.5607400330057409,0.2755184075564935,0.8007602080452024,0.5294587017427659,0.1135119875489333,0.9197591264550199,0.29806419907174764,0.4358498820471941,0.40882806955438944,0.3664150484746387,0.7142399427012226,0.16238784617514504,0.09702809670171494,0.5710681345397478,0.6068073704644391,0.7659447326457498,0.7648071972648539,0.731862210728727,0.5790789688937622,0.23204973654759353,0.7536603142672156,0.5788641485825843,moderate
15-1,0.7021936750462485,0.13098935130548608,0.9343665936671363,0.09776876325629029,0.09880053196726983,0.07027326142229541,0.7968398450361578,0.3956891402021787,0.8407425336975649,0.7113435676438274,0.5463269447138017,0.7648898353130341,0.5483139156762766,0.642810453875831,0.8007202194348575,0.3325869303708355,0.6418445250549384,0.35342268348332806,0.7097354797823985,0.12851264565445758,0.7706809041256432,0.6578127666584264,0.3173966897459638,0.6966471870305954,0.39629329069399505,0.44715219900357933,0.43068064243500215,0.605931201129098,0.9236308109270863,0.6925579914601457,0.18553852888141992,0.6074472563988955,0.2074657267701516,0.9588976974666028,0.6600721846615598,0.14188242955172817,0.37981686143282395,0.263965436727639,0.6983923503378126,1.321429197113973,0.3296500339793941,0.7280101299186235,0.5677218530478292,0.353412076468694,0.14700804368145629,0.8007976312761461,0.644209663586262,0.34968334887589725,0.11950748073592769,0.17291308248884918,0.5217876455291749,0.3355348003359552,0.542054672768083,0.7669062199712752,0.3587810991987497,0.8899943307088126,0.25353087186264484,0.40301270352235263,0.3762516541213775,0.37741956094611434,0.5929148854517632,0.19995751737982928,0.08353616163740446,0.5987688435049215,0.4148249814049483,0.872565040781831,0.5758205200581522,0.6165829642766164,0.9881965722534751,0.3816135936687583,0.5573531772158208,0.5936171024155532,moderate
80-1,0.6611818931948374,0.8417236572661337,0.5499590803497985,0.666874551204681,0.8703787994799588,0.3267585262416884,0.588162286612958,1.3244720587036058,0.5703998401464562,0.5797502074136553,0.7174605159667923,0.6905992763858413,0.5351466867347088,0.7050276265095765,0.6131592462062592,1.4855207912845092,0.5869165704758816,0.8235888762963045,1.1754759447157082,0.4069803495406349,0.6013083149675884,0.5800099217469297,1.0591106272047213,0.6026179019790326,1.136055889358155,0.9687894476366593,1.342174361372579,1.5400827384579978,0.5257632762914956,0.5915977328289798,0.5173850783031413,0.5361327784505663,0.34877698305518406,0.4389270499793997,0.7002513179951766,0.43143797017140245,0.4832416116462634,0.44422920694693785,1.8367835245023025,0.38888038881610965,0.8927460540297711,0.7301377093282571,0.9368354645645302,0.9260433560038767,0.8172644837799478,1.1112416691279594,2.098084749642701,1.1827174938678666,0.7480334358985917,1.0754502464484195,0.5574672758209422,1.072898436604792,0.3779377834203392,0.4298203592931053,0.9200542267228284,0.569069468093253,0.647308193150972,0.9000157023116521,0.40454536153130605,1.1337423911795543,0.8748345368956217,1.180995193472052,0.3253057169284805,0.5383956112763532,0.6313947034371861,0.3861015573121887,0.5222853689968039,0.5827569432032517,0.8518363045670533,1.3869960106181598,0.5816027433464347,0.5908846143955284,moderate
14-1,1.389938601821051,0.4734763957271214,1.1097718556108958,0.4124817563291126,0.7602463327312635,0.46151807933737415,1.0897153948815477,0.8577371119631769,1.3535923404425172,1.0057206716409413,0.824039650232356,1.3548803685822652,1.0708507983879179,1.036015125956091,1.3927146716192522,1.1453095884920559,1.02650150042695,0.860982457848251,0.9163960637815036,0.306734813936868,1.2107568060192075,0.9653623119575785,0.9133036299503121,1.1026000424753843,0.9120892862703474,0.9498545747522628,0.9821711556168757,1.0751747583386864,1.1566791582747833,1.1367415132918008,0.45770522877788145,1.029784346349472,0.6310774111450007,2.2429454029907467,1.1284458919848899,0.6367810192812293,0.7628251570532809,0.4384042421309558,1.2907750045908302,0.5595493430776964,0.8838096054676012,0.4924603280813558,0.8587917821418479,0.6358545971649173,0.4354412122290307,1.2904499219979961,1.321226117534221,0.8487722939037599,0.5279441719904906,0.41102895694730573,1.316374760414598,0.6767248550489005,1.297309568090226,1.0797470023982987,0.7000808848893559,1.1402193438941193,0.543217244181709,0.9226167570042456,0.7550256281247318,0.8962959637319151,1.0348550720204968,0.7012276984954737,0.524938700757304,1.3905013406385596,1.4279111896529277,0.650356906684322,0.9780504947221335,1.4507764106503744,1.3380362589178165,0.6628173516538473,0.9757721761689645,1.2083852503824986,moderate
12-2,0.5878736912786939,0.29358014793693143,0.6367337745743427,0.24237273034961931,0.17873878706358173,0.15946843814279002,0.49489771882070915,0.48041319682068895,1.0037144931874904,0.48513990875603663,0.5659601144003968,0.5358733755505389,0.3945400625482993,0.4392681509823052,0.6758312745463624,0.6421160447646571,0.48208865649412674,0.44199585882682985,0.5385305213846067,0.1440634987977334,0.6977588438366995,0.5408420097415308,0.43420992288798826,0.5526929621076135,0.47499896334689995,0.35987688822595665,0.5239129554387246,0.8252328918835087,0.8292874346983571,0.51147094059923,0.20700470951025926,0.4682059705696265,0.16248709542581313,0.8304804360897678,0.501970993802876,0.1458248864903505,0.29062095422342815,0.22333101374128128,1.037758970741245,0.8081082933961331,0.36119968263735547,0.3437403270938205,0.39215210505046183,0.3224744942469685,0.30675524709937724,0.6348312053600279,0.9116441260857403,0.4867723397716884,0.13925972922159902,0.31099609661694055,0.5302475257897149,0.3842936816232443,0.44459944323705697,0.4439476213349895,0.44772333409583664,0.599513965153252,0.26926802545470907,0.3610820103688117,0.31275734581992765,0.3857022402712323,0.5628621545151741,0.3985926708438934,0.10958722444476166,0.516790170578625,0.37582815019600896,0.23963256490073598,0.4497958874219784,0.47066916464200204,0.5247902608242216,0.4994608723896934,0.44425812275551546,0.5647154609571291,moderate
11-1,0.665796245640492,0.07372505048186137,0.4729934552699309,0.09019537059153437,0.08329183178432677,0.07310574321323123,0.46333768377515694,0.17424670086989916,0.6933025641301819,0.43794127459467813,0.3004172786976766,0.4812540559346068,0.3984642389135545,0.3113388032339488,0.582731183527392,0.30770279132232664,0.4111643744883642,0.24454956291803653,0.3428924699320684,0.06137836290645413,0.6608342628956904,0.47195092314404846,0.2585216320564631,0.5500234871870409,0.22442172392741813,0.3366605215606946,0.27435752056210727,0.4145414709295207,0.47218971826745804,0.5114046503420348,0.08527563978470756,0.612218765898724,0.11514031732416753,0.9575367998923623,0.41801113987938193,0.08306736374906885,0.2611774717184899,0.11135393529882041,0.4723475290838813,0.4414258320466145,0.19082648024749918,0.09216476797543725,0.2828735615482365,0.1602355527324702,0.10735786290454466,0.5534672339220527,0.3346502457482728,0.24804050946610431,0.06954664891457539,0.07656105482261609,0.3241179957764396,0.19525177740687938,0.4070251982439155,0.3502702077729994,0.16646530979697793,0.4712773096089384,0.18699571297470716,0.22217351673772404,0.2463103479122002,0.2081233784400081,0.38248531089751736,0.07088946054526434,0.05440890377725538,0.3489577474174423,0.3062563762759083,0.1786925704483907,0.4444899318418525,0.3864900205553442,0.6052761287289916,0.21990688602944267,0.36177671479716056,0.7037176660709324,moderate
