,B7,CD101,CD107a,CD11a,CD11b,CD11c,CD122,CD138,CD154,CD158b,CD16,CD169,CD197,CD1c,CD2,CD223,CD224,CD226,CD244,CD254,CD257,CD269,CD30,CD303,CD305,CD307d,CD319,CD32,CD326,CD335,CD336,CD337,CD35,CD366,CD38,CD4,CD41,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD56,CD57,CD58,CD62L,CD69,CD70,CD82,CD88,CD94,CD95,CD96,CD99,CLEC12A,CX3CR1,ITGB7,Ig,KLRG1,Mac,NLRP2,Podoplanin,TCR,TIGIT,group
111-1,0.7233476796878524,1.0225162544302275,0.6849872642790233,1.2837199172145395,1.4016498802738775,1.273176814082802,1.5253917940005304,0.7122768621634764,0.7211538422317416,1.6222374865961242,2.234132279357824,0.7178091961541292,0.8755482016653031,0.30471244957072163,1.2773701770201042,0.7793974624808264,0.5505111843097633,1.5442522776986254,1.8890558210758326,0.5648623803008899,0.6152344367941441,0.7654421477209645,0.7405875365146474,0.75822089671473,1.3489749970799711,0.7033314809059465,1.0261494610076212,0.5492955002665013,0.4540850119163016,1.5327086785413286,0.7935825803703143,1.4149189015274883,0.576166821015546,1.1462203131090165,1.9015879998639684,0.5586728438707451,0.5584820873592479,1.062191103134005,1.861256512553608,1.2759292504681574,1.1464208585198776,0.5839594429352084,0.8150222407382844,0.8243427278999493,1.1507974900943339,1.9691229385030256,2.638279430838818,0.7892443488552825,1.0858452987392624,0.9429891572365291,0.7476343940828417,0.6688955057735929,0.538520102054941,2.3051117114241175,1.107648021732972,1.0622979010522837,1.6832172142422983,0.5811105545871946,0.9995373073723937,0.6218370015049091,0.846471186553719,0.9148761199933751,0.8475947680347904,0.7689636922771496,0.4820511622253871,1.0788150678394959,0.9605452347882135,moderate
28-1,0.06982425126256626,0.05461090605546891,0.118024458884796,0.2764685238829257,0.1629364126813917,0.4792676465359345,0.2839412816898241,0.09557870043366595,0.07284990152368574,0.31554521994850254,0.6567197655243975,0.06750986760136256,0.10697300675895634,0.12087267612041629,0.29032791572338357,0.0667767372593144,0.08619129365826626,0.2615022741063079,0.46407522989832073,0.062121748915551875,0.04718261638111137,0.08266344711214767,0.0540304751771562,0.07724527404814614,0.23773440894747333,0.06850702504383105,0.12673865838464368,0.06971801229865776,0.08117727264419705,0.5476002290838969,0.09857319878910173,0.26367680100737106,0.0849373616980812,0.19733536609220742,0.5174627271558427,0.04715158654875036,0.06822174919168754,0.2823703716735844,0.27201559110112816,0.21593093644395395,0.1808590779416942,0.1484961519298791,0.13081012101057266,0.0930353341925944,0.2824415158635718,0.5586498638767685,0.40085201588686836,0.1736117297194416,0.2848778743104197,0.13862631398591382,0.11418594203830781,0.07605926963952953,0.0897918435638545,1.237976921967268,0.16655797070909947,0.16663120329508738,0.2724047576475705,0.11953731730998439,0.12448013288637988,0.08682532744576688,0.08900181960446757,0.17690041509575646,0.12531016867109054,0.11062666474832615,0.09464179944991306,0.06780751271561301,0.12390559818392677,moderate
23-2,0.31217713104133277,0.1562619170181789,0.2177013109783137,0.2252251303073547,0.2505881748579593,0.38564239551940477,0.410940808494017,0.3889273549087788,0.3405090907315816,0.37447403178665456,0.5905936392950327,0.17019442479511612,0.24138821065271465,0.2874914159487459,0.29124255017576933,0.16267103456101545,0.18820070437116776,0.27998133337050335,0.5119784049002755,0.3190521078668301,0.45880988192925304,0.2743551126632065,0.2199001256615872,0.25187752466480007,0.25691885191846453,0.3184923133063604,0.2505325015009544,0.1916188297820369,0.3857357211196234,0.35800564476842606,0.2656110033451622,0.38190745496688455,0.14282350517267253,0.29216923366941616,0.3831151834709211,0.1327422316915672,0.1362058677183854,0.26819314621438084,0.5277543614378777,0.19837928155272871,0.24236237216771275,0.2596053815705206,0.17614381335359192,0.18335953493155105,0.2302012506222402,0.6337246968426627,0.5646675172764122,0.2590684929903306,0.16700722113383473,0.21614328987746778,0.2416921985567682,0.1922332958290662,0.18079617259049563,0.5690823250593827,0.19649474287751362,0.2557683981884472,0.2761282016903687,0.1431695117196635,0.3521603977610089,0.2584197745870535,0.14393037917685492,0.2665273320137894,0.23649420707641036,0.2459584427417136,0.6128091752108883,0.16794457894546216,0.2774595563473531,moderate
23-1,0.45095114212661813,0.15329077391019327,0.34322466760622583,0.29999320529597706,0.27162362916822547,0.35584029147202795,0.47770764837897967,0.38490903905222634,0.4056377108206436,0.457613580331904,0.7508815439474742,0.27969807687286197,0.2884550908333096,0.5111695938824417,0.4091863512652443,0.2722898213665152,0.2434058351023515,0.38900194203477595,0.6606691874042108,0.41319277256718956,0.4067431253767767,0.33235981769759027,0.516826310775358,0.330087111468091,0.3063691491508775,0.3092281418043602,0.3389280057625269,0.21038808826775174,0.628621049930048,0.4789746104071199,0.35981825275842955,0.528669790366565,0.18901511907269714,0.3712242623709011,0.5795340225539666,0.12140355768075302,0.15267390215205176,0.39113550116618545,0.7846685303549313,0.24042819327814322,0.32373688558191355,0.2924407769194004,0.2415670634157913,0.2053179566731356,0.2406278307592733,0.6979165634675637,0.7573496436667149,0.39145203079023466,0.23198452922809837,0.36419910957127677,0.3180256031037128,0.2708947551617728,0.17360057034240278,0.5814671087504957,0.3103500738747874,0.3243399908114436,0.2940401823029633,0.13489396954665167,0.46792768291177805,0.3280273798991017,0.19261868308833296,0.3530691926696755,0.3085516239703999,0.34000551917038085,0.7266058394821177,0.24843521115920192,0.40069092835950004,moderate
28-2,0.10387327620257257,0.09401771616298679,0.14673296179059442,0.22931209889888382,0.22690591063443022,0.37112265984302256,0.2205302931492037,0.11738547396445614,0.09640480646124833,0.1765795548325256,0.726902699981296,0.06436191034031948,0.11266390577211327,0.16012606573783106,0.2103555888817595,0.07346225412323969,0.09032219606302545,0.21304679777214347,0.3820732839550766,0.1329396943034395,0.11254875854777703,0.08365629570404241,0.0788622953505571,0.07168756604381415,0.2460028511013711,0.09636772501403258,0.11557214715741529,0.1408170661619742,0.12250495332743781,0.2917338875678902,0.09445725374504314,0.1341995895521832,0.11551872897450964,0.16948168389489351,0.3733122620963161,0.05422487650815869,0.1256302193652003,0.2160494109874865,0.244719142211221,0.18780581218171274,0.13392000482795463,0.12666308831895376,0.11865742715421058,0.09026376939610757,0.20853559120572743,0.39958657785556906,0.443332228391607,0.17657877443580233,0.1729837690846992,0.080777180895658,0.10079798852753108,0.0844118790929359,0.13476255569431012,0.8946078035395586,0.15848331852107803,0.11867077372694292,0.2231281548483707,0.16116081462018833,0.16508913811034476,0.1023800226206161,0.09919435534930868,0.22754834928623258,0.11145468546085224,0.1043749568772107,0.2013835256319651,0.06232271424428734,0.1357553557937242,moderate
24-1,1.0848178761031813,0.3814472776363535,0.6461041441818564,0.8811951921627538,0.6427585566813356,0.982388691488408,1.2132590353165207,0.7749298408134087,0.708952592704779,0.9662489101978177,2.351091297375385,0.5202416868530635,0.6041796112954866,0.8422400355406805,0.4557360783726463,0.5931373395406607,0.48349632405970283,0.9952809939156444,1.6039315208446818,0.8351604786625302,0.6198478681192021,0.8405426842559106,0.9164043479168429,0.6707099360573836,0.6077803593368359,0.6269397042679296,0.6988157961420657,0.25303011500668693,0.6704173156538958,1.1065143910164477,0.6867428946340851,1.0997837751653852,0.22629067368540587,0.8360566774025737,1.0914642694537275,0.3999297678297237,0.19061988262681662,0.8126168323392454,1.5631668696906837,0.7745572913143038,0.7393479530093624,0.8139222175178387,0.5503672704303062,0.651738666497882,0.6073334488697449,1.6334003381126243,1.1869608433118268,0.8060489999510443,0.8046463390219905,0.48812779360886804,0.6748520263109228,0.45696727542212373,0.41715687800275414,1.8183373178926092,0.4784078960405324,0.7368001198128652,0.9515634191213099,0.21303631529924635,0.8349312452889897,0.49815326972892904,0.560777601075943,1.0771327241420998,0.6616130497051378,0.5006305513860557,0.852510852569688,0.7210607275321713,0.6647438601373047,moderate
104-1,0.6901384629959716,1.0003836179962775,0.7674250230434417,1.231149079168836,1.4537680792918013,0.9951419811457471,1.107117421275506,0.7145586780141285,0.712796013783012,0.9003550760034748,2.0888119080970347,0.6925763718740743,0.8502419901648287,0.3140829265460263,1.4901330460307671,0.8215252525645215,0.8024311948258335,1.4492981546531751,1.8910205271442242,0.5475986732410958,0.5836996007896709,0.7868250458160411,0.6810443352400481,0.785845440864254,1.1916239130821071,0.666933890362688,0.9529828312737381,0.7051318407217934,0.4700737087732443,1.0277990050920156,0.8014566283311302,0.8057439155790938,0.6320573437747274,1.103628959118272,1.6382052196671093,0.5693750665474171,0.5826417791311008,1.0263055123802958,1.9315124585079475,1.0272292009150326,1.057686669964697,0.48991763082135303,0.8003244168240524,0.7113999031768694,1.267276263981107,2.115901910312198,2.6334396123259003,0.7066305671403053,1.1987082728498306,0.8115728215299542,0.7532382334344969,0.7224904672889046,0.5172662883896202,1.4953846408888907,1.3120220281697736,0.9161766309199995,1.3635145264235116,0.6004146874902565,0.9403692412743468,0.6262851174575935,0.6362058355011423,1.4762762211877891,0.8285796349801853,0.6888221862544971,0.4579486456684304,1.1030304183997428,1.0465682995080996,moderate
27-1,1.15524295780206,0.3568320723952699,0.6287178767174746,0.6493450138042507,0.592543665101317,0.8305648430486537,1.37831616234769,0.7836632093765321,0.7164452194014856,0.7601985076120937,1.4684745324904227,0.5278945489815945,0.5903755982759032,0.8520210997445266,0.9693178701543367,0.6276192464430466,0.5209847513880939,0.9960700196750318,1.5109802904473895,0.8689138711396888,0.5987782878718364,0.8594697282247261,0.9208019560223042,0.6832347892205839,0.7210711278134109,0.6306932883438372,0.6030027788675777,0.19159416315879052,0.6698171896907136,1.773327463538187,0.6774154795171203,1.3710460184758457,0.23095679000319203,0.7007649284084159,1.1019528147441586,0.3587790658931855,0.19191922685964416,0.7176341966162968,1.39316062328246,0.727828032704419,0.6518998790948854,0.7581896048322669,0.5209067689360793,0.4757122364104356,0.7641030580905457,1.8071234310231414,0.7185317099044599,0.7783666294858822,0.9258417535007744,0.45712543170571357,0.6737058146505289,0.4651691478203599,0.42573957052260897,1.8056381354683864,0.4560429723929555,0.6975181893148766,0.9802454684633037,0.21235278804643587,0.6700032012081416,0.4917071514940156,0.5258970988671716,0.6783331520662338,0.6502340225137027,0.5071552793864642,0.8535044290930089,0.7412654692649336,0.7072632718423907,moderate
111-2,0.6883169392393891,0.993185149582993,0.7344955753002486,1.2354489550776486,1.166935134036958,1.1148246479298713,1.5764626426828086,0.8317325473537764,0.7117425556511892,1.6442132146174355,2.270375487871067,0.6030529101998383,0.9051852301373101,0.5998980487704352,1.1952176842001792,0.7542798988914607,0.5203201760812619,1.4694123160564672,1.9091773663244669,0.6290891255969664,0.7655795565422323,0.7960418919383773,0.7286261286914961,0.8269631614454698,1.310289192234612,0.7160527510464139,0.9451442893249578,0.4467205400466888,0.743181925639114,1.4559737912720583,0.7831838301740508,1.4133114340021706,0.4318678257486998,0.9028722758042882,1.5612253135902612,0.47076007286792276,0.3424984175998363,1.0682574087541528,1.7383835096163818,1.1913364597899616,0.9836344378729768,0.5508779558156172,0.7313878098793083,0.6964808145600908,1.0784602093367623,1.8140461153878153,2.7076444790804777,0.9095167236969006,0.9197198809526264,0.7341268426371047,0.7205146488628286,0.5995575707969029,0.4629348153051856,2.327328928189671,0.9862212188456916,0.989677071526099,1.2103652290842064,0.4563768899291615,0.8142196012624943,0.5469287137024631,0.8342164004100361,0.8292802316979685,1.1485192973536893,0.7187162165252876,0.868092661348759,0.974048631179692,0.9573280085034679,moderate
14-1,1.3628155378906104,0.33525603830138595,1.0337482544047443,0.4809306683205598,0.7721408063625897,0.6911425329013559,1.1311332455879612,1.3157643650811774,1.299333513217237,0.985615672719802,1.169779732062877,1.0038499851161815,0.9307900048279935,1.3184444298514046,0.410720185505894,0.9735285810009869,0.724096067800301,0.8170293712349721,1.0119140395313715,1.1822511756538174,0.9112899653222609,1.0501061767864006,1.0783719561600589,1.1100340380108558,0.535711327340763,0.9877566269890475,0.9536346774556981,0.63142933586601,2.152811283548421,1.1694747667560472,1.088082711526088,1.3902173603763577,0.6276342021815123,0.8467665362703176,1.06765438412603,0.22908178259932327,0.6656192376535253,0.7140060553894526,0.9855773764727765,0.4451231239676882,0.5647422276223871,0.8613706102643387,0.2838592864141599,0.37902039962539014,0.5610328160170596,1.0099109431797342,0.7199020598948431,1.2331710585626698,0.4824922743704054,1.0955948347570772,1.0460521978990098,0.7545381369711062,0.7091913237862897,1.1708022713669597,0.6467292004545198,0.8025027463933635,0.5602260200531722,0.5559940809007751,1.3515602016926993,1.3448463861907753,0.6548004046440924,0.6391759205657047,0.9328792527978054,1.3907954695278861,1.284027337314117,0.3543470006576632,0.9982804407272683,moderate
30-1,0.06616150891586677,0.07803006955418898,0.09280066882802943,0.23273626561366,0.1539141018038096,0.2377669751048678,0.330231268363766,0.07996175581774614,0.06167689681401744,0.33287453086718016,0.5751926147238147,0.07610277499904304,0.10776158782448139,0.07917555825325899,0.29415302264963444,0.06492354944251814,0.07532811136095384,0.22390234593235855,0.47547423927208854,0.0657125820598294,0.04129971122052523,0.06684589965162113,0.06479846775111628,0.06019807912882482,0.20780657396123964,0.07346488486892033,0.09626202473635644,0.06303001353342108,0.060303077822259354,0.5562434706434769,0.07572106452050402,0.35165902589263753,0.09460560342023205,0.1640451326060078,0.5160647489671754,0.05870267222439312,0.10477669284759608,0.2652468197953334,0.4794149931532538,0.26824558025452405,0.1311525161754055,0.21461400871858227,0.0736036996976498,0.05859831060215449,0.21635066168447623,0.5663155185814326,0.1616603635407245,0.14981099517667884,0.1308837314920988,0.2575584180747694,0.08160323961355065,0.07133008327199931,0.09701296456363726,0.43215331465630313,0.1617888017328958,0.13092892011912655,0.196386183513574,0.14465398789671263,0.12049596201172433,0.11777679115473257,0.07428141974154417,0.27851106734214837,0.08651505305303087,0.12249218831221213,0.09016165689768901,0.06716086794158416,0.13673514237581866,moderate
145-1,0.6544887355116494,0.8196301507814354,0.6569531161445205,0.8997516127591908,1.3815893499768723,0.7824105728161316,1.1920450165569931,0.7804150777177129,0.7067375719326336,1.531516357602054,2.213751047800438,0.8264274921168241,0.6915241796966467,0.506421924715284,1.2387110301993358,0.7426632096905066,0.6389280697854078,1.3840386716556972,1.4487336654571659,0.7301633552712748,0.7965112936140724,0.6976989408307652,0.6731445784655447,0.689279834096486,0.893319040165228,0.6294684466204996,0.7006984521550148,0.6119243859400902,0.8863118626776053,1.5533225101669554,0.6958670583898299,0.9053548990012843,0.5978649962148511,1.1096004753903046,1.1322000459108121,0.3882625216900778,0.5676981251627943,0.8477040663437723,1.8156254974745605,0.8569609331001031,0.9310477168075328,0.37593465873325693,0.7661806616561209,0.7277061252370546,1.0217939978462753,1.3523224952147512,2.2268578732270057,0.6917987184596658,1.792698241134612,0.640219880933275,0.8790076991155275,0.6803822839817546,0.4602151043963186,1.8258891004504094,0.9929622238506036,0.8352000605940573,1.1091027957212152,0.4895694492910783,1.013635260504537,0.6033592579921212,0.6132308761312706,0.48142576993845804,0.775063156176913,0.7648227295486548,0.7698805594776881,0.9289377942977314,0.8319138640389573,moderate
1-2,0.6563783309611357,0.17493069621599053,0.8468793246100439,1.3837997783672686,0.712474106584473,1.265900076711132,2.3086037908812203,0.8084810910242531,0.6608485244267855,1.0824352375880504,3.190778077194634,0.4880306755014229,0.5391903504572334,0.7081590371735459,1.0144499903771618,0.6500499639071613,0.4476185631532064,1.218380379414068,2.4791995216211897,0.6862958509100834,0.750011714636375,0.7743938789789929,1.1714045628310614,0.6822622911854754,1.0384819953123505,0.7863815984303762,1.1365198628405448,0.4111096966595078,0.933024561718144,1.4888605882754793,0.7381944358670921,1.600524324209726,0.20167064190170092,1.2348727701386886,1.978042308627863,0.2327805694143623,0.41871992826045257,1.184962762193304,1.8401756970505154,1.3857634361333515,1.054917207581067,0.9059005542362999,0.2730343689247589,0.7213622138957471,0.8683177834373395,1.7555589191607885,0.31096594634154234,1.0221506537410205,0.5420936468969801,0.7752620596618889,0.9280441700007055,0.36410913306492515,0.5146947041467007,1.95860210489266,0.6492216325069027,0.8875206178779649,1.3768273711388384,0.1693213008740717,1.0904510233578237,0.36789817443999323,0.4671000280504127,0.5918967485405372,0.6508716092547313,0.5849939006982573,0.6880527580988711,0.31185327279569364,0.8460319185675964,moderate
